semantic_loop_id,primitive_loop_id,canonical_primitive_core,closed_path,transition_length,allowed_orientations,reverse_path_id,motif_type,development_count,stock_breadth,session_breadth,month_breadth,quarter_breadth,clock_breadth,top_stock_share,top_month_share,complete_semantic_identity,source_gap_free,primary_length_eligible,sensitivity_length_eligible,selection_period,support_pass,run_id,git_sha,contract_hash,data_snapshot_hash,dictionary_version,dictionary_hash,state_model_version,research_only,execution_enabled,order_placement,broker_connected,economic_outcomes_used,payoff_selection_used,production_runtime_modified,strategy_promotion,decision_id,symbol,session,decision_timestamp,event_timestamp,source_artifact,source_hash
loop_p_0-3-4-5-6-0,loop_p_0-3-4-5-6-0,"[0, 3, 4, 5, 6]","[0, 3, 4, 5, 6, 0]",5,"[[0, 3, 4, 5, 6, 0], [3, 4, 5, 6, 0, 3], [4, 5, 6, 0, 3, 4], [5, 6, 0, 3, 4, 5], [6, 0, 3, 4, 5, 6]]",loop_p_0-6-5-4-3-0,primitive,17,2,2,2,2,2,0.647058823529,0.647058823529,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-3-4-6-0,loop_p_0-3-4-6-0,"[0, 3, 4, 6]","[0, 3, 4, 6, 0]",4,"[[0, 3, 4, 6, 0], [3, 4, 6, 0, 3], [4, 6, 0, 3, 4], [6, 0, 3, 4, 6]]",loop_p_0-6-4-3-0,primitive,101,4,11,7,4,3,0.445544554455,0.247524752475,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-3-4-6-2-0,loop_p_0-3-4-6-2-0,"[0, 3, 4, 6, 2]","[0, 3, 4, 6, 2, 0]",5,"[[0, 3, 4, 6, 2, 0], [2, 0, 3, 4, 6, 2], [3, 4, 6, 2, 0, 3], [4, 6, 2, 0, 3, 4], [6, 2, 0, 3, 4, 6]]",loop_p_0-2-6-4-3-0,primitive,23,1,1,1,1,2,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-3-5-1-0,loop_p_0-3-5-1-0,"[0, 3, 5, 1]","[0, 3, 5, 1, 0]",4,"[[0, 3, 5, 1, 0], [1, 0, 3, 5, 1], [3, 5, 1, 0, 3], [5, 1, 0, 3, 5]]",loop_p_0-1-5-3-0,primitive,8,2,2,2,2,1,0.75,0.75,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-3-5-1-2-0,loop_p_0-3-5-1-2-0,"[0, 3, 5, 1, 2]","[0, 3, 5, 1, 2, 0]",5,"[[0, 3, 5, 1, 2, 0], [1, 2, 0, 3, 5, 1], [2, 0, 3, 5, 1, 2], [3, 5, 1, 2, 0, 3], [5, 1, 2, 0, 3, 5]]",loop_p_0-2-1-5-3-0,primitive,8,2,2,2,1,2,0.625,0.625,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-3-5-1-4-2-0,loop_p_0-3-5-1-4-2-0,"[0, 3, 5, 1, 4, 2]","[0, 3, 5, 1, 4, 2, 0]",6,"[[0, 3, 5, 1, 4, 2, 0], [1, 4, 2, 0, 3, 5, 1], [2, 0, 3, 5, 1, 4, 2], [3, 5, 1, 4, 2, 0, 3], [4, 2, 0, 3, 5, 1, 4], [5, 1, 4, 2, 0, 3, 5]]",loop_p_0-2-4-1-5-3-0,primitive,1,1,1,1,1,1,1,1,True,True,False,True,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-3-5-2-0,loop_p_0-3-5-2-0,"[0, 3, 5, 2]","[0, 3, 5, 2, 0]",4,"[[0, 3, 5, 2, 0], [2, 0, 3, 5, 2], [3, 5, 2, 0, 3], [5, 2, 0, 3, 5]]",loop_p_0-2-5-3-0,primitive,8,3,3,3,3,1,0.5,0.5,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-3-5-2-1-0,loop_p_0-3-5-2-1-0,"[0, 3, 5, 2, 1]","[0, 3, 5, 2, 1, 0]",5,"[[0, 3, 5, 2, 1, 0], [1, 0, 3, 5, 2, 1], [2, 1, 0, 3, 5, 2], [3, 5, 2, 1, 0, 3], [5, 2, 1, 0, 3, 5]]",loop_p_0-1-2-5-3-0,primitive,11,1,1,1,1,1,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-3-5-4-0,loop_p_0-3-5-4-0,"[0, 3, 5, 4]","[0, 3, 5, 4, 0]",4,"[[0, 3, 5, 4, 0], [3, 5, 4, 0, 3], [4, 0, 3, 5, 4], [5, 4, 0, 3, 5]]",loop_p_0-4-5-3-0,primitive,5,1,1,1,1,1,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-3-5-4-1-0,loop_p_0-3-5-4-1-0,"[0, 3, 5, 4, 1]","[0, 3, 5, 4, 1, 0]",5,"[[0, 3, 5, 4, 1, 0], [1, 0, 3, 5, 4, 1], [3, 5, 4, 1, 0, 3], [4, 1, 0, 3, 5, 4], [5, 4, 1, 0, 3, 5]]",loop_p_0-1-4-5-3-0,primitive,6,1,1,1,1,1,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-3-5-4-1-2-0,loop_p_0-3-5-4-1-2-0,"[0, 3, 5, 4, 1, 2]","[0, 3, 5, 4, 1, 2, 0]",6,"[[0, 3, 5, 4, 1, 2, 0], [1, 2, 0, 3, 5, 4, 1], [2, 0, 3, 5, 4, 1, 2], [3, 5, 4, 1, 2, 0, 3], [4, 1, 2, 0, 3, 5, 4], [5, 4, 1, 2, 0, 3, 5]]",loop_p_0-2-1-4-5-3-0,primitive,14,1,1,1,1,1,1,1,True,True,False,True,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-3-5-4-2-0,loop_p_0-3-5-4-2-0,"[0, 3, 5, 4, 2]","[0, 3, 5, 4, 2, 0]",5,"[[0, 3, 5, 4, 2, 0], [2, 0, 3, 5, 4, 2], [3, 5, 4, 2, 0, 3], [4, 2, 0, 3, 5, 4], [5, 4, 2, 0, 3, 5]]",loop_p_0-2-4-5-3-0,primitive,5,2,2,2,2,1,0.8,0.8,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-3-5-4-6-0,loop_p_0-3-5-4-6-0,"[0, 3, 5, 4, 6]","[0, 3, 5, 4, 6, 0]",5,"[[0, 3, 5, 4, 6, 0], [3, 5, 4, 6, 0, 3], [4, 6, 0, 3, 5, 4], [5, 4, 6, 0, 3, 5], [6, 0, 3, 5, 4, 6]]",loop_p_0-6-4-5-3-0,primitive,16,1,1,1,1,1,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-3-5-6-0,loop_p_0-3-5-6-0,"[0, 3, 5, 6]","[0, 3, 5, 6, 0]",4,"[[0, 3, 5, 6, 0], [3, 5, 6, 0, 3], [5, 6, 0, 3, 5], [6, 0, 3, 5, 6]]",loop_p_0-6-5-3-0,primitive,14,2,2,2,2,2,0.857142857143,0.857142857143,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-3-6-0,loop_p_0-3-6-0,"[0, 3, 6]","[0, 3, 6, 0]",3,"[[0, 3, 6, 0], [3, 6, 0, 3], [6, 0, 3, 6]]",loop_p_0-6-3-0,primitive,110,10,20,10,4,3,0.190909090909,0.318181818182,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-3-6-1-0,loop_p_0-3-6-1-0,"[0, 3, 6, 1]","[0, 3, 6, 1, 0]",4,"[[0, 3, 6, 1, 0], [1, 0, 3, 6, 1], [3, 6, 1, 0, 3], [6, 1, 0, 3, 6]]",loop_p_0-1-6-3-0,primitive,17,3,5,4,2,2,0.529411764706,0.470588235294,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-3-6-1-2-0,loop_p_0-3-6-1-2-0,"[0, 3, 6, 1, 2]","[0, 3, 6, 1, 2, 0]",5,"[[0, 3, 6, 1, 2, 0], [1, 2, 0, 3, 6, 1], [2, 0, 3, 6, 1, 2], [3, 6, 1, 2, 0, 3], [6, 1, 2, 0, 3, 6]]",loop_p_0-2-1-6-3-0,primitive,4,1,1,1,1,1,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-3-6-2-0,loop_p_0-3-6-2-0,"[0, 3, 6, 2]","[0, 3, 6, 2, 0]",4,"[[0, 3, 6, 2, 0], [2, 0, 3, 6, 2], [3, 6, 2, 0, 3], [6, 2, 0, 3, 6]]",loop_p_0-2-6-3-0,primitive,10,2,2,2,2,2,0.7,0.7,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-3-6-2-1-0,loop_p_0-3-6-2-1-0,"[0, 3, 6, 2, 1]","[0, 3, 6, 2, 1, 0]",5,"[[0, 3, 6, 2, 1, 0], [1, 0, 3, 6, 2, 1], [2, 1, 0, 3, 6, 2], [3, 6, 2, 1, 0, 3], [6, 2, 1, 0, 3, 6]]",loop_p_0-1-2-6-3-0,primitive,22,2,2,2,1,1,0.681818181818,0.681818181818,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-3-6-4-0,loop_p_0-3-6-4-0,"[0, 3, 6, 4]","[0, 3, 6, 4, 0]",4,"[[0, 3, 6, 4, 0], [3, 6, 4, 0, 3], [4, 0, 3, 6, 4], [6, 4, 0, 3, 6]]",loop_p_0-4-6-3-0,primitive,39,5,6,5,3,3,0.384615384615,0.333333333333,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-3-6-4-1-0,loop_p_0-3-6-4-1-0,"[0, 3, 6, 4, 1]","[0, 3, 6, 4, 1, 0]",5,"[[0, 3, 6, 4, 1, 0], [1, 0, 3, 6, 4, 1], [3, 6, 4, 1, 0, 3], [4, 1, 0, 3, 6, 4], [6, 4, 1, 0, 3, 6]]",loop_p_0-1-4-6-3-0,primitive,51,5,7,5,3,3,0.43137254902,0.470588235294,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-3-6-4-2-0,loop_p_0-3-6-4-2-0,"[0, 3, 6, 4, 2]","[0, 3, 6, 4, 2, 0]",5,"[[0, 3, 6, 4, 2, 0], [2, 0, 3, 6, 4, 2], [3, 6, 4, 2, 0, 3], [4, 2, 0, 3, 6, 4], [6, 4, 2, 0, 3, 6]]",loop_p_0-2-4-6-3-0,primitive,69,5,5,5,4,2,0.347826086957,0.347826086957,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-3-6-4-2-1-0,loop_p_0-3-6-4-2-1-0,"[0, 3, 6, 4, 2, 1]","[0, 3, 6, 4, 2, 1, 0]",6,"[[0, 3, 6, 4, 2, 1, 0], [1, 0, 3, 6, 4, 2, 1], [2, 1, 0, 3, 6, 4, 2], [3, 6, 4, 2, 1, 0, 3], [4, 2, 1, 0, 3, 6, 4], [6, 4, 2, 1, 0, 3, 6]]",loop_p_0-1-2-4-6-3-0,primitive,50,4,4,3,3,3,0.46,0.46,True,True,False,True,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-3-6-5-1-0,loop_p_0-3-6-5-1-0,"[0, 3, 6, 5, 1]","[0, 3, 6, 5, 1, 0]",5,"[[0, 3, 6, 5, 1, 0], [1, 0, 3, 6, 5, 1], [3, 6, 5, 1, 0, 3], [5, 1, 0, 3, 6, 5], [6, 5, 1, 0, 3, 6]]",loop_p_0-1-5-6-3-0,primitive,1,1,1,1,1,1,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-3-6-5-2-0,loop_p_0-3-6-5-2-0,"[0, 3, 6, 5, 2]","[0, 3, 6, 5, 2, 0]",5,"[[0, 3, 6, 5, 2, 0], [2, 0, 3, 6, 5, 2], [3, 6, 5, 2, 0, 3], [5, 2, 0, 3, 6, 5], [6, 5, 2, 0, 3, 6]]",loop_p_0-2-5-6-3-0,primitive,6,1,2,2,1,2,1,0.666666666667,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-3-6-5-2-1-0,loop_p_0-3-6-5-2-1-0,"[0, 3, 6, 5, 2, 1]","[0, 3, 6, 5, 2, 1, 0]",6,"[[0, 3, 6, 5, 2, 1, 0], [1, 0, 3, 6, 5, 2, 1], [2, 1, 0, 3, 6, 5, 2], [3, 6, 5, 2, 1, 0, 3], [5, 2, 1, 0, 3, 6, 5], [6, 5, 2, 1, 0, 3, 6]]",loop_p_0-1-2-5-6-3-0,primitive,12,2,2,2,2,1,0.583333333333,0.583333333333,True,True,False,True,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-3-7-0,loop_p_0-3-7-0,"[0, 3, 7]","[0, 3, 7, 0]",3,"[[0, 3, 7, 0], [3, 7, 0, 3], [7, 0, 3, 7]]",loop_p_0-7-3-0,primitive,4,1,1,1,1,1,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
